order_id,checkout_ts,store_id,category,zone_id,origin_lat,origin_lon,dest_lat,dest_lon,distance_km,store_notify_ts,courier_notify_ts,courier_arrive_pos_ts,pickup_ts,deliver_ts
ord_008684,2026-07-22 04:40:00-03:00,store_043,grocery,zone_1,-34.61876333586179,-58.42594503771782,-34.586243587237114,-58.39916375267716,4.369,2026-07-22 04:43:25.222228452-03:00,2026-07-22 04:45:51.466881894-03:00,2026-07-22 05:05:09.346026282-03:00,2026-07-22 05:06:00.558919908-03:00,2026-07-22 05:23:54.547674726-03:00
ord_002416,2026-07-22 04:58:00-03:00,store_069,food,zone_3,-34.60632826107676,-58.477190429615554,-34.58005706129759,-58.45748768401607,3.433,2026-07-22 05:00:40.226606472-03:00,2026-07-22 05:02:48.161002632-03:00,2026-07-22 05:11:52.729886394-03:00,2026-07-22 05:46:51.917438358-03:00,2026-07-22 06:02:02.095812162-03:00
ord_010295,2026-07-22 05:28:00-03:00,store_044,food,zone_6,-34.566774019860475,-58.47459015739795,-34.61969122393558,-58.3717984269829,11.098,2026-07-22 05:30:06.006571488-03:00,2026-07-22 05:31:24.317005686-03:00,2026-07-22 06:00:04.347203742-03:00,2026-07-22 06:29:18.577290228-03:00,2026-07-22 07:09:53.388809760-03:00
ord_000064,2026-07-22 06:17:00-03:00,store_064,grocery,zone_4,-34.58652816799994,-58.418446377862594,-34.559544089823234,-58.4213058040287,3.012,2026-07-22 06:21:51.864957432-03:00,2026-07-22 06:25:01.743462276-03:00,2026-07-22 06:36:51.133161822-03:00,2026-07-22 06:37:56.389113774-03:00,2026-07-22 06:57:07.776358590-03:00
ord_011187,2026-07-22 06:22:00-03:00,store_069,food,zone_3,-34.60632826107676,-58.477190429615554,-34.58303486702976,-58.38385287806774,8.928,2026-07-22 06:24:54.101194410-03:00,2026-07-22 06:26:49.781634792-03:00,2026-07-22 06:53:36.477988314-03:00,2026-07-22 07:04:57.355955778-03:00,2026-07-22 07:38:23.412888192-03:00
ord_010668,2026-07-22 07:01:00-03:00,store_047,food,zone_0,-34.62116718960697,-58.46121185544741,-34.59893214119472,-58.43996600900929,3.145,2026-07-22 07:02:23.705196324-03:00,2026-07-22 07:03:53.243828706-03:00,2026-07-22 07:21:38.793065028-03:00,2026-07-22 07:22:31.005558678-03:00,2026-07-22 07:36:47.477398584-03:00
ord_011969,2026-07-22 08:00:00-03:00,store_024,food,zone_8,-34.57216165029262,-58.378762382484446,-34.59802606422715,-58.368309547657276,3.031,2026-07-22 08:04:05.769927288-03:00,2026-07-22 08:04:32.201584878-03:00,2026-07-22 08:17:10.231250412-03:00,2026-07-22 08:36:45.283729506-03:00,2026-07-22 08:54:53.633319624-03:00
ord_011785,2026-07-22 08:34:00-03:00,store_019,grocery,zone_5,-34.58683356008779,-58.35495330360857,-34.5942831299518,-58.37828536373667,2.291,2026-07-22 08:36:31.764916590-03:00,2026-07-22 08:38:55.512145188-03:00,2026-07-22 08:46:28.258690026-03:00,2026-07-22 08:57:27.836618237-03:00,2026-07-22 09:12:58.693630169-03:00
ord_009370,2026-07-22 08:35:00-03:00,store_025,food,zone_2,-34.6305361292148,-58.38680427540933,-34.59136913045866,-58.41838587589017,5.227,2026-07-22 08:39:14.444715450-03:00,2026-07-22 08:41:10.595045136-03:00,2026-07-22 08:56:43.223849544-03:00,2026-07-22 09:01:02.530750320-03:00,2026-07-22 09:23:35.434634850-03:00
ord_002574,2026-07-22 10:20:00-03:00,store_019,grocery,zone_5,-34.58683356008779,-58.35495330360857,-34.63810619025831,-58.41882440825955,8.165,2026-07-22 10:23:28.945863180-03:00,2026-07-22 10:26:08.810516916-03:00,2026-07-22 10:44:14.539475010-03:00,2026-07-22 10:44:32.539475010-03:00,2026-07-22 11:16:07.029855090-03:00
ord_001588,2026-07-22 12:23:00-03:00,store_055,grocery,zone_6,-34.5719270968978,-58.477035496766135,-34.5648558847786,-58.404557202355804,6.683,2026-07-22 12:28:58.014937944-03:00,2026-07-22 12:31:53.330168196-03:00,2026-07-22 13:01:28.635782928-03:00,2026-07-22 13:01:46.635782928-03:00,2026-07-22 13:35:57.984231684-03:00
ord_002553,2026-07-22 12:40:00-03:00,store_015,food,zone_1,-34.62727612782152,-58.398063262894546,-34.55966514783243,-58.44223655160286,8.536,2026-07-22 12:42:40.923602634-03:00,2026-07-22 12:42:52.923602634-03:00,2026-07-22 13:15:02.005719192-03:00,2026-07-22 13:16:41.589322944-03:00,2026-07-22 14:00:11.858182943-03:00
ord_002339,2026-07-22 13:35:00-03:00,store_067,food,zone_1,-34.619604990193736,-58.4123125876787,-34.62630394906294,-58.4141148131509,0.763,2026-07-22 13:37:26.739298926-03:00,2026-07-22 13:41:26.134150722-03:00,2026-07-22 13:49:22.585708776-03:00,2026-07-22 13:50:59.354982756-03:00,2026-07-22 13:59:53.331339534-03:00
ord_000049,2026-07-22 14:22:00-03:00,store_012,pharmacy,zone_4,-34.58561348799193,-58.421999684175375,-34.553359308748114,-58.423849037527525,3.59,2026-07-22 14:24:44.898843822-03:00,2026-07-22 14:26:42.929278062-03:00,2026-07-22 14:44:18.895587516-03:00,2026-07-22 14:45:30.985217538-03:00,2026-07-22 15:07:03.228403368-03:00
ord_003458,2026-07-22 15:56:00-03:00,store_010,food,zone_3,-34.61292019757674,-58.460199426647286,-34.60413014426988,-58.399974410544935,5.598,2026-07-22 15:56:36.902640888-03:00,2026-07-22 15:58:46.960971936-03:00,2026-07-22 16:16:27.822168888-03:00,2026-07-22 16:25:20.911680996-03:00,2026-07-22 16:51:09.801526338-03:00
ord_011169,2026-07-22 16:01:00-03:00,store_019,food,zone_5,-34.58683356008779,-58.35495330360857,-34.630918805914305,-58.476710735491395,12.0,2026-07-22 16:04:24.929200776-03:00,2026-07-22 16:05:33.519736104-03:00,2026-07-22 16:27:10.308135726-03:00,2026-07-22 16:53:49.586851182-03:00,2026-07-22 17:39:42.857013162-03:00
ord_004054,2026-07-22 16:34:00-03:00,store_047,food,zone_0,-34.62116718960697,-58.46121185544741,-34.639792842635565,-58.44456518000498,2.571,2026-07-22 16:34:30-03:00,2026-07-22 16:35:39.317451426-03:00,2026-07-22 16:47:33.174195336-03:00,2026-07-22 16:49:33.183640602-03:00,2026-07-22 17:04:45.967684218-03:00
ord_002157,2026-07-22 17:17:00-03:00,store_037,food,zone_5,-34.6024295073774,-58.38646981572638,-34.60292074052175,-58.36848655448061,1.647,2026-07-22 17:19:13.614736980-03:00,2026-07-22 17:20:26.896782540-03:00,2026-07-22 17:33:11.968079370-03:00,2026-07-22 17:43:40.791084822-03:00,2026-07-22 17:54:23.450032284-03:00
ord_010051,2026-07-22 19:47:00-03:00,store_073,food,zone_1,-34.62660605141346,-58.407975301339924,-34.5815082153454,-58.466151862865736,7.314,2026-07-22 19:48:05.095676988-03:00,2026-07-22 19:48:48.139752426-03:00,2026-07-22 20:15:27.179564634-03:00,2026-07-22 20:17:08.258362680-03:00,2026-07-22 20:55:49.501291800-03:00
ord_008749,2026-07-22 20:13:00-03:00,store_043,food,zone_1,-34.61876333586179,-58.42594503771782,-34.608761779609864,-58.37480433874797,4.81,2026-07-22 20:19:04.101471521-03:00,2026-07-22 20:20:14.396644673-03:00,2026-07-22 20:34:46.305777034-03:00,2026-07-22 20:57:51.036973937-03:00,2026-07-22 21:27:39.961122875-03:00
ord_000043,2026-07-22 20:15:00-03:00,store_073,food,zone_1,-34.62660605141346,-58.407975301339924,-34.60303496833306,-58.468485219971434,6.126,2026-07-22 20:19:42.529050324-03:00,2026-07-22 20:22:39.606468384-03:00,2026-07-22 20:43:18.006000150-03:00,2026-07-22 20:45:27.954810018-03:00,2026-07-22 21:14:47.898488766-03:00
ord_009159,2026-07-22 20:54:00-03:00,store_053,food,zone_4,-34.583514914340796,-58.434906925410466,-34.60954115700523,-58.39336076497086,4.779,2026-07-22 20:56:49.472766996-03:00,2026-07-22 20:57:39.743509776-03:00,2026-07-22 21:22:26.314874172-03:00,2026-07-22 21:49:36.484452486-03:00,2026-07-22 22:17:56.471064780-03:00
ord_004030,2026-07-22 21:40:00-03:00,store_028,food,zone_0,-34.63457105079324,-58.46746917492004,-34.56848570974303,-58.39784477917366,9.727,2026-07-22 21:43:27.814446492-03:00,2026-07-22 21:45:02.874860418-03:00,2026-07-22 22:18:26.917724412-03:00,2026-07-22 22:31:01.269993336-03:00,2026-07-22 23:19:40.377382776-03:00
ord_008144,2026-07-22 22:55:00-03:00,store_035,food,zone_2,-34.63105286409157,-58.36864014306799,-34.554508720256685,-58.384075015133554,8.628,2026-07-22 22:55:42.285840432-03:00,2026-07-22 22:57:01.311488832-03:00,2026-07-22 23:21:10.862328534-03:00,2026-07-22 23:22:30.616515660-03:00,2026-07-22 23:57:31.763395320-03:00
ord_007591,2026-07-23 00:42:00-03:00,store_030,grocery,zone_7,-34.575523784409214,-58.42074908232163,-34.55292923221825,-58.43085920546798,2.678,2026-07-23 00:44:15.082917882-03:00,2026-07-23 00:44:49.382622114-03:00,2026-07-23 00:58:17.380876068-03:00,2026-07-23 01:00:58.698368316-03:00,2026-07-23 01:17:32.997777564-03:00
ord_002075,2026-07-23 00:47:00-03:00,store_028,food,zone_0,-34.63457105079324,-58.46746917492004,-34.63525626684256,-58.43773866102863,2.721,2026-07-23 00:52:26.399836416-03:00,2026-07-23 00:54:12.698868-03:00,2026-07-23 01:07:54.262858560-03:00,2026-07-23 01:34:28.146951366-03:00,2026-07-23 01:49:36.922558980-03:00
ord_005747,2026-07-23 02:40:00-03:00,store_012,pharmacy,zone_4,-34.58561348799193,-58.421999684175375,-34.647374403163205,-58.38233573047555,7.768,2026-07-23 02:40:54.826389744-03:00,2026-07-23 02:43:02.492643437-03:00,2026-07-23 03:08:11.619137501-03:00,2026-07-23 03:09:47.902004591-03:00,2026-07-23 03:39:16.641831461-03:00
ord_009668,2026-07-23 05:05:00-03:00,store_037,grocery,zone_5,-34.6024295073774,-58.38646981572638,-34.575183677752015,-58.474792895692886,8.634,2026-07-23 05:08:23.452681992-03:00,2026-07-23 05:10:16.285245444-03:00,2026-07-23 05:31:22.651541748-03:00,2026-07-23 05:32:53.038069889-03:00,2026-07-23 06:02:30.442254581-03:00
ord_003547,2026-07-23 05:40:00-03:00,store_022,food,zone_6,-34.55293019756051,-58.44543690501026,-34.63435385310692,-58.40214023225988,9.883,2026-07-23 05:40:30-03:00,2026-07-23 05:43:07.394484180-03:00,2026-07-23 06:04:49.082217234-03:00,2026-07-23 06:06:38.195666748-03:00,2026-07-23 06:43:50.135346174-03:00
ord_002980,2026-07-23 07:06:00-03:00,store_043,grocery,zone_1,-34.61876333586179,-58.42594503771782,-34.58381752007976,-58.45846186433242,4.895,2026-07-23 07:08:36.056429562-03:00,2026-07-23 07:11:35.056918632-03:00,2026-07-23 07:28:24.900367194-03:00,2026-07-23 07:31:03.803875632-03:00,2026-07-23 07:50:47.025064440-03:00
ord_005081,2026-07-23 08:46:00-03:00,store_028,food,zone_0,-34.63457105079324,-58.46746917492004,-34.601782219688005,-58.39896448741074,7.252,2026-07-23 08:47:59.819447148-03:00,2026-07-23 08:48:25.176126402-03:00,2026-07-23 09:09:08.149576110-03:00,2026-07-23 09:51:00.954980466-03:00,2026-07-23 10:22:26.511498084-03:00
ord_001055,2026-07-23 09:37:00-03:00,store_019,pharmacy,zone_5,-34.58683356008779,-58.35495330360857,-34.561971787962115,-58.45454843559765,9.528,2026-07-23 09:41:12.798299190-03:00,2026-07-23 09:41:41.024103906-03:00,2026-07-23 10:04:05.135120688-03:00,2026-07-23 10:04:58.815810810-03:00,2026-07-23 10:40:41.125756116-03:00
ord_007329,2026-07-23 10:54:00-03:00,store_070,pharmacy,zone_2,-34.628541532718046,-58.372582049854735,-34.56237308132182,-58.4366090655359,9.406,2026-07-23 10:56:02.319674532-03:00,2026-07-23 10:58:39.741290412-03:00,2026-07-23 11:23:12.588327270-03:00,2026-07-23 11:23:44.679840060-03:00,2026-07-23 12:00:01.885300386-03:00
ord_010500,2026-07-23 11:30:00-03:00,store_067,grocery,zone_1,-34.619604990193736,-58.4123125876787,-34.628430052095865,-58.4346799368654,2.27,2026-07-23 11:31:49.195905072-03:00,2026-07-23 11:34:13.175673636-03:00,2026-07-23 11:48:56.016000918-03:00,2026-07-23 11:50:13.251773316-03:00,2026-07-23 12:04:50.266768812-03:00
ord_004659,2026-07-23 11:34:00-03:00,store_060,food,zone_7,-34.583159703820954,-58.41673441699104,-34.596279772959406,-58.46357342793352,4.529,2026-07-23 11:38:59.304354732-03:00,2026-07-23 11:41:38.678368332-03:00,2026-07-23 11:56:48.791298762-03:00,2026-07-23 12:18:01.389980790-03:00,2026-07-23 12:37:02.959049058-03:00
ord_009744,2026-07-23 12:59:00-03:00,store_001,grocery,zone_4,-34.60611215602479,-58.42716970801279,-34.62045063936954,-58.44199139191624,2.093,2026-07-23 13:01:37.728876852-03:00,2026-07-23 13:01:49.728876852-03:00,2026-07-23 13:15:19.429426716-03:00,2026-07-23 13:17:01.122044742-03:00,2026-07-23 13:41:02.907564066-03:00
ord_001741,2026-07-23 14:55:00-03:00,store_074,grocery,zone_0,-34.64416972583109,-58.46588515365239,-34.63626624416379,-58.45988662702288,1.036,2026-07-23 14:56:09.962251482-03:00,2026-07-23 14:58:15.615577296-03:00,2026-07-23 15:15:19.047906306-03:00,2026-07-23 15:18:15.526525170-03:00,2026-07-23 15:30:52.316262594-03:00
ord_000445,2026-07-23 16:22:00-03:00,store_055,grocery,zone_6,-34.5719270968978,-58.477035496766135,-34.55930681525348,-58.397731992383456,7.396,2026-07-23 16:23:43.305145578-03:00,2026-07-23 16:25:10.381944930-03:00,2026-07-23 16:46:30.402721236-03:00,2026-07-23 16:47:28.083826428-03:00,2026-07-23 17:19:05.016841572-03:00
ord_006310,2026-07-23 16:43:00-03:00,store_006,food,zone_8,-34.57388602980096,-58.386093284422465,-34.57627224756862,-58.39937428537066,1.245,2026-07-23 16:47:38.021326398-03:00,2026-07-23 16:50:08.791169568-03:00,2026-07-23 17:02:31.434543774-03:00,2026-07-23 17:14:51.862020708-03:00,2026-07-23 17:25:51.677261016-03:00
ord_007338,2026-07-23 17:08:00-03:00,store_065,food,zone_3,-34.594642059934195,-58.44529316379805,-34.639932494446526,-58.398114445252126,6.633,2026-07-23 17:12:05.963168664-03:00,2026-07-23 17:12:51.994284054-03:00,2026-07-23 17:31:21.986805480-03:00,2026-07-23 17:33:32.933412996-03:00,2026-07-23 17:57:15.867582024-03:00
ord_007752,2026-07-23 18:04:00-03:00,store_041,food,zone_7,-34.56673218039421,-58.39551994179787,-34.55434755322994,-58.4391048618575,4.222,2026-07-23 18:08:50.874101058-03:00,2026-07-23 18:10:53.391316722-03:00,2026-07-23 18:24:59.517991260-03:00,2026-07-23 18:44:49.679560290-03:00,2026-07-23 19:05:36.027154890-03:00
ord_007097,2026-07-23 18:28:00-03:00,store_025,food,zone_2,-34.6305361292148,-58.38680427540933,-34.5707976991369,-58.38275972446323,6.653,2026-07-23 18:31:14.946758178-03:00,2026-07-23 18:33:11.747578266-03:00,2026-07-23 18:48:26.525536266-03:00,2026-07-23 18:50:44.587765458-03:00,2026-07-23 19:18:08.823780960-03:00
ord_007185,2026-07-23 18:35:00-03:00,store_035,food,zone_2,-34.63105286409157,-58.36864014306799,-34.56298266898038,-58.4567970540755,11.064,2026-07-23 18:37:28.214132994-03:00,2026-07-23 18:39:39.878389296-03:00,2026-07-23 19:10:15.142438188-03:00,2026-07-23 19:11:29.580202836-03:00,2026-07-23 19:51:58.710804222-03:00
ord_009671,2026-07-23 19:39:00-03:00,store_027,pharmacy,zone_0,-34.645619623421275,-58.44460859696013,-34.55227127563556,-58.450723290948055,10.395,2026-07-23 19:42:01.401938784-03:00,2026-07-23 19:43:41.834433774-03:00,2026-07-23 20:14:36.412008216-03:00,2026-07-23 20:15:25.843729476-03:00,2026-07-23 21:13:07.080883920-03:00
ord_009383,2026-07-23 20:08:00-03:00,store_050,food,zone_0,-34.630009179752484,-58.4578229140902,-34.55365468126071,-58.366895786708554,11.89,2026-07-23 20:10:27.221891496-03:00,2026-07-23 20:14:03.774021282-03:00,2026-07-23 20:55:15.606690690-03:00,2026-07-23 20:56:43.400818098-03:00,2026-07-23 21:56:43.400818098-03:00
ord_011234,2026-07-23 20:23:00-03:00,store_037,grocery,zone_5,-34.6024295073774,-58.38646981572638,-34.6460728120199,-58.41227382735843,5.397,2026-07-23 20:25:59.886746868-03:00,2026-07-23 20:28:17.216817804-03:00,2026-07-23 20:58:17.127315822-03:00,2026-07-23 20:59:34.837248516-03:00,2026-07-23 21:34:44.305671084-03:00
ord_001565,2026-07-24 02:16:00-03:00,store_024,pharmacy,zone_8,-34.57216165029262,-58.378762382484446,-34.57222073431857,-58.43877829786623,5.495,2026-07-24 02:19:29.209173384-03:00,2026-07-24 02:24:16.819932588-03:00,2026-07-24 02:45:30.408638988-03:00,2026-07-24 02:47:05.512444740-03:00,2026-07-24 03:09:01.347384426-03:00
ord_006436,2026-07-24 02:49:00-03:00,store_037,grocery,zone_5,-34.6024295073774,-58.38646981572638,-34.57158523276427,-58.35360760618565,4.562,2026-07-24 02:53:15.645647646-03:00,2026-07-24 02:54:47.594233320-03:00,2026-07-24 03:09:14.428860876-03:00,2026-07-24 03:10:50.813988912-03:00,2026-07-24 03:25:27.965661438-03:00
ord_010761,2026-07-24 03:43:00-03:00,store_049,food,zone_1,-34.63602475163907,-58.403606205616896,-34.56186667682297,-58.4236696479718,8.448,2026-07-24 03:48:08.535589949-03:00,2026-07-24 03:50:00.615861629-03:00,2026-07-24 04:14:45.707296475-03:00,2026-07-24 04:16:23.656996571-03:00,2026-07-24 04:48:54.500342843-03:00
ord_000738,2026-07-24 04:10:00-03:00,store_033,pharmacy,zone_4,-34.61295402939651,-58.40470145603755,-34.58309089634981,-58.40365198875725,3.322,2026-07-24 04:13:25.549706838-03:00,2026-07-24 04:15:07.623062364-03:00,2026-07-24 04:32:09.871786560-03:00,2026-07-24 04:36:26.841364002-03:00,2026-07-24 04:54:13.467167142-03:00
ord_006772,2026-07-24 07:12:00-03:00,store_011,food,zone_8,-34.557323501115135,-58.389478351239894,-34.619981508645644,-58.45692958151488,9.31,2026-07-24 07:15:24.285190254-03:00,2026-07-24 07:16:38.310337830-03:00,2026-07-24 07:41:42.731546022-03:00,2026-07-24 07:42:32.614225314-03:00,2026-07-24 08:20:49.158748584-03:00
ord_009095,2026-07-24 07:15:00-03:00,store_039,pharmacy,zone_7,-34.583018600531744,-58.39844985070868,-34.61012391156548,-58.45754250186261,6.192,2026-07-24 07:16:38.103613278-03:00,2026-07-24 07:19:02.041158636-03:00,2026-07-24 07:34:31.886521566-03:00,2026-07-24 07:36:10.140153192-03:00,2026-07-24 08:01:19.386389874-03:00
ord_000371,2026-07-24 09:46:00-03:00,store_004,pharmacy,zone_0,-34.640582265211236,-58.4770474304926,-34.55155817256467,-58.376397327019994,12.0,2026-07-24 09:49:23.939578824-03:00,2026-07-24 09:50:23.847951738-03:00,2026-07-24 10:19:32.188672697-03:00,2026-07-24 10:20:57.151948703-03:00,2026-07-24 11:05:09.094589021-03:00
ord_011377,2026-07-24 12:25:00-03:00,store_019,food,zone_5,-34.58683356008779,-58.35495330360857,-34.58608685974851,-58.40375242048832,4.468,2026-07-24 12:28:13.331195076-03:00,2026-07-24 12:30:47.970066492-03:00,2026-07-24 12:45:17.082904332-03:00,2026-07-24 12:54:16.007494116-03:00,2026-07-24 13:20:29.303822106-03:00
ord_000478,2026-07-24 14:09:00-03:00,store_075,food,zone_2,-34.6218616107978,-58.39260878790483,-34.55311309219459,-58.407833088159585,7.77,2026-07-24 14:09:30-03:00,2026-07-24 14:11:45.705117024-03:00,2026-07-24 14:48:30.486574668-03:00,2026-07-24 14:50:48.558683358-03:00,2026-07-24 15:30:01.446035892-03:00
ord_008361,2026-07-24 14:15:00-03:00,store_018,pharmacy,zone_6,-34.56723688280074,-58.46465923272433,-34.58900345689912,-58.43305716527988,3.772,2026-07-24 14:17:56.302772100-03:00,2026-07-24 14:19:52.909178148-03:00,2026-07-24 14:34:32.918067102-03:00,2026-07-24 14:37:13.475101710-03:00,2026-07-24 14:53:51.839376708-03:00
ord_007349,2026-07-24 14:38:00-03:00,store_043,grocery,zone_1,-34.61876333586179,-58.42594503771782,-34.64037482211775,-58.42782412399933,2.409,2026-07-24 14:39:33.873709104-03:00,2026-07-24 14:42:39.810270738-03:00,2026-07-24 14:56:47.680519109-03:00,2026-07-24 14:57:51.315595541-03:00,2026-07-24 15:08:45.030555491-03:00
ord_004313,2026-07-24 16:37:00-03:00,store_044,food,zone_6,-34.566774019860475,-58.47459015739795,-34.6086423161776,-58.44390058026951,5.438,2026-07-24 16:39:24.640448388-03:00,2026-07-24 16:41:55.916794656-03:00,2026-07-24 17:01:25.885887438-03:00,2026-07-24 17:01:43.885887438-03:00,2026-07-24 17:24:59.516912772-03:00
ord_005687,2026-07-24 18:05:00-03:00,store_016,grocery,zone_4,-34.59454152129842,-58.432964360628056,-34.564362280128,-58.47937862935196,5.415,2026-07-24 18:05:30-03:00,2026-07-24 18:06:43.137219510-03:00,2026-07-24 18:23:20.247174822-03:00,2026-07-24 18:25:01.499263818-03:00,2026-07-24 18:51:38.746827342-03:00
ord_000540,2026-07-24 18:32:00-03:00,store_006,food,zone_8,-34.57388602980096,-58.386093284422465,-34.622715795133026,-58.399437105146234,5.565,2026-07-24 18:32:41.475365604-03:00,2026-07-24 18:33:33.246361206-03:00,2026-07-24 18:50:30.406998540-03:00,2026-07-24 18:51:44.499151626-03:00,2026-07-24 19:18:57.086579322-03:00
ord_006634,2026-07-24 19:50:00-03:00,store_041,food,zone_7,-34.56673218039421,-58.39551994179787,-34.64490586054485,-58.47138881770553,11.125,2026-07-24 19:54:15.898990715-03:00,2026-07-24 19:56:55.796964137-03:00,2026-07-24 20:34:24.308565839-03:00,2026-07-24 20:35:21.559642097-03:00,2026-07-24 21:30:59.848016951-03:00
ord_000379,2026-07-24 19:56:00-03:00,store_055,food,zone_6,-34.5719270968978,-58.477035496766135,-34.633926795221576,-58.39264969172353,10.353,2026-07-24 19:59:07.131855096-03:00,2026-07-24 20:00:06.105218328-03:00,2026-07-24 20:40:47.527317636-03:00,2026-07-24 20:42:30.977068374-03:00,2026-07-24 21:33:58.420921890-03:00
ord_004699,2026-07-24 20:29:00-03:00,store_052,food,zone_7,-34.571307562249785,-58.40446205183895,-34.62881007397768,-58.470823135196,8.819,2026-07-24 20:33:38.502282270-03:00,2026-07-24 20:36:19.218294810-03:00,2026-07-24 21:15:07.157932932-03:00,2026-07-24 21:17:06.572097174-03:00,2026-07-24 21:59:42.424722732-03:00
ord_003128,2026-07-25 01:05:00-03:00,store_060,food,zone_7,-34.583159703820954,-58.41673441699104,-34.62880112404687,-58.41843700108191,5.077,2026-07-25 01:09:57.945020658-03:00,2026-07-25 01:12:18.208017480-03:00,2026-07-25 01:31:44.781847248-03:00,2026-07-25 01:46:50.813647482-03:00,2026-07-25 02:09:41.500144092-03:00
ord_006260,2026-07-25 04:14:00-03:00,store_000,pharmacy,zone_7,-34.5726043951444,-58.39363923975744,-34.63954508366721,-58.425753313892386,8.003,2026-07-25 04:18:00.587738100-03:00,2026-07-25 04:18:59.637727260-03:00,2026-07-25 04:35:12.624080964-03:00,2026-07-25 04:37:48.373677252-03:00,2026-07-25 05:07:27.457030278-03:00
ord_001523,2026-07-25 04:31:00-03:00,store_050,grocery,zone_0,-34.630009179752484,-58.4578229140902,-34.56874532944616,-58.477815140011,7.054,2026-07-25 04:34:08.590305408-03:00,2026-07-25 04:38:53.111460042-03:00,2026-07-25 05:02:51.875858826-03:00,2026-07-25 05:04:16.920708864-03:00,2026-07-25 05:31:15.987135060-03:00
ord_004934,2026-07-25 05:03:00-03:00,store_064,grocery,zone_4,-34.58652816799994,-58.418446377862594,-34.63715327295664,-58.45183795371475,6.405,2026-07-25 05:07:10.953357156-03:00,2026-07-25 05:09:22.928071536-03:00,2026-07-25 05:28:35.687363310-03:00,2026-07-25 05:33:35.193996888-03:00,2026-07-25 06:00:32.444546178-03:00
ord_011996,2026-07-25 05:37:00-03:00,store_001,food,zone_4,-34.60611215602479,-58.42716970801279,-34.55760145175795,-58.44206578972871,5.564,2026-07-25 05:39:55.289670780-03:00,2026-07-25 05:42:36.196487748-03:00,2026-07-25 06:02:22.133544276-03:00,2026-07-25 06:11:12.859590318-03:00,2026-07-25 06:37:24.074841882-03:00
ord_008927,2026-07-25 06:16:00-03:00,store_006,food,zone_8,-34.57388602980096,-58.386093284422465,-34.597675098092026,-58.41752974674848,3.909,2026-07-25 06:18:11.199824454-03:00,2026-07-25 06:21:55.257001104-03:00,2026-07-25 06:34:49.107603144-03:00,2026-07-25 06:37:38.091055578-03:00,2026-07-25 06:59:37.868527596-03:00
ord_010907,2026-07-25 07:05:00-03:00,store_009,pharmacy,zone_4,-34.60496140621044,-58.41486417923656,-34.64304709011943,-58.3518363716423,7.155,2026-07-25 07:07:39.391586088-03:00,2026-07-25 07:08:10.935107075-03:00,2026-07-25 07:27:42.923203919-03:00,2026-07-25 07:29:54.479968289-03:00,2026-07-25 08:01:53.144627891-03:00
ord_002037,2026-07-25 09:30:00-03:00,store_032,food,zone_0,-34.61741746418618,-58.44022563886041,-34.57323134862111,-58.40298816995774,5.98,2026-07-25 09:33:29.139429102-03:00,2026-07-25 09:35:09.637789542-03:00,2026-07-25 09:57:12.533812494-03:00,2026-07-25 10:28:49.223500956-03:00,2026-07-25 10:54:49.989724614-03:00
ord_004954,2026-07-25 11:17:00-03:00,store_041,food,zone_7,-34.56673218039421,-58.39551994179787,-34.57808646684768,-58.44571977318028,4.766,2026-07-25 11:17:30-03:00,2026-07-25 11:18:52.350880164-03:00,2026-07-25 11:32:33.543130692-03:00,2026-07-25 11:37:52.711063458-03:00,2026-07-25 11:59:35.527158558-03:00
ord_007705,2026-07-25 12:31:00-03:00,store_025,pharmacy,zone_2,-34.6305361292148,-58.38680427540933,-34.55776396811458,-58.40857828342258,8.334,2026-07-25 12:34:30.442822145-03:00,2026-07-25 12:36:03.750737645-03:00,2026-07-25 13:09:01.836221327-03:00,2026-07-25 13:11:17.273772755-03:00,2026-07-25 13:48:45.344867159-03:00
ord_002619,2026-07-25 13:30:00-03:00,store_024,pharmacy,zone_8,-34.57216165029262,-58.378762382484446,-34.5772912304819,-58.41831298636489,3.666,2026-07-25 13:33:34.290017622-03:00,2026-07-25 13:36:20.045814444-03:00,2026-07-25 13:54:20.034272844-03:00,2026-07-25 13:55:04.995371790-03:00,2026-07-25 14:19:58.396841664-03:00
ord_006489,2026-07-25 14:28:00-03:00,store_059,food,zone_0,-34.638546992646404,-58.46924510001008,-34.61061530591109,-58.389370276039095,7.941,2026-07-25 14:30:35.481246348-03:00,2026-07-25 14:33:11.467679736-03:00,2026-07-25 15:03:06.304434552-03:00,2026-07-25 15:04:05.512836810-03:00,2026-07-25 15:43:13.053301200-03:00
ord_007374,2026-07-25 19:55:00-03:00,store_052,pharmacy,zone_7,-34.571307562249785,-58.40446205183895,-34.60682476694208,-58.47754087327334,7.768,2026-07-25 19:59:41.211951024-03:00,2026-07-25 19:59:53.211951024-03:00,2026-07-25 20:30:02.344720566-03:00,2026-07-25 20:31:40.236707742-03:00,2026-07-25 21:07:42.422660664-03:00
ord_008560,2026-07-25 21:41:00-03:00,store_074,food,zone_0,-34.64416972583109,-58.46588515365239,-34.60456589277246,-58.3969063788316,7.696,2026-07-25 21:42:58.561403010-03:00,2026-07-25 21:45:34.328332614-03:00,2026-07-25 22:16:54.496525134-03:00,2026-07-25 22:18:48.925169520-03:00,2026-07-25 22:59:13.417160262-03:00
